type,start,end,pre,post,pre_val,post_val,hours
binary_switch,2019-01-20 14:00:00+01:00,2019-01-20 14:00:00+01:00,2019-01-20 13:45:00+01:00,2019-01-20 14:15:00+01:00,0.0,0.001,
binary_switch,2019-01-20 18:30:00+01:00,2019-01-20 18:45:00+01:00,2019-01-20 18:15:00+01:00,2019-01-20 19:00:00+01:00,0.001,0.0,
binary_switch,2019-01-20 19:00:00+01:00,2019-01-20 19:00:00+01:00,2019-01-20 18:45:00+01:00,2019-01-20 19:15:00+01:00,0.0,0.001,
binary_switch,2019-01-20 20:45:00+01:00,2019-01-21 14:15:00+01:00,2019-01-20 20:30:00+01:00,2019-01-21 14:30:00+01:00,0.001,0.0,
binary_switch,2019-01-21 15:00:00+01:00,2019-01-21 16:45:00+01:00,2019-01-21 14:45:00+01:00,2019-01-21 17:00:00+01:00,0.001,0.0,
binary_switch,2019-01-21 17:00:00+01:00,2019-01-21 17:00:00+01:00,2019-01-21 16:45:00+01:00,2019-01-21 17:15:00+01:00,0.0,0.001,
binary_switch,2019-01-21 17:45:00+01:00,2019-01-22 12:45:00+01:00,2019-01-21 17:30:00+01:00,2019-01-22 13:00:00+01:00,0.001,0.0,
binary_switch,2019-01-22 13:00:00+01:00,2019-01-22 14:00:00+01:00,2019-01-22 12:45:00+01:00,2019-01-22 14:15:00+01:00,0.0,0.001,
binary_switch,2019-01-22 21:30:00+01:00,2019-01-22 21:30:00+01:00,2019-01-22 21:15:00+01:00,2019-01-22 21:45:00+01:00,0.001,0.0,
binary_switch,2019-01-22 21:45:00+01:00,2019-01-22 21:45:00+01:00,2019-01-22 21:30:00+01:00,2019-01-22 22:00:00+01:00,0.0,0.001,
binary_switch,2019-01-24 00:30:00+01:00,2019-01-24 00:30:00+01:00,2019-01-24 00:15:00+01:00,2019-01-24 00:45:00+01:00,0.001,0.0,
binary_switch,2019-01-24 00:45:00+01:00,2019-01-24 00:45:00+01:00,2019-01-24 00:30:00+01:00,2019-01-24 01:00:00+01:00,0.0,0.001,
